4.128467093181849984e-02,-1.294516935550621139e-01,-4.494841864303519147e-02,6.987410230343225059e-01,3.913926457232154710e-01,4.720297129697061389e-01,3.593481784580165317e-01,4.966700455946184145e-01,3.255705186399646678e-01,6.781650372900758228e-01,-3.162755025651255159e-02,2.110231288331688160e-01,2.303824781107643715e-01,6.012754013811290044e-01,8.134962148122315551e-01,6.505490037764112277e-01,3.789151582167686882e-01,6.801263294326219677e-01,4.636434295194506450e-01,-4.805574575937149318e-01
4.690366470516127984e-01,3.110064064986194365e-01,3.582951866557797516e-01,7.059559164266812070e-01,4.030670142364339847e-01,5.179635271504577920e-01,6.146190200632843936e-01,9.449358565237801766e-02,4.412649994341932280e-01,5.100874711324446253e-02,2.069799391639530473e-01,2.667118026257022101e-01,5.753819711320263819e-01,7.036191796707598201e-01,3.833220753682343163e-01,4.744577952714824076e-01,4.407347624227118121e-01,5.232579542386812249e-02,6.055914094255084867e-01,4.170281397676336432e-01
5.480639654994846621e-01,2.625641496195188496e-01,6.636871368217864831e-01,5.721025558780374887e-01,8.470257941910243338e-02,1.418463998740887577e-01,4.806473358973925580e-01,2.102641827045863832e-01,2.200457160886439695e-02,2.674857706900291565e-01,3.400966246616864419e-01,9.141546193487599600e-03,5.331661326497958431e-01,4.653699833744823766e-01,6.907678015711162800e-01,6.579210171143576869e-01,1.480926337014965288e-01,1.532592415797307504e-02,3.674022150358647321e-01,3.889049797599563596e-01
1.103810197592250686e-01,5.584535487660858832e-01,6.581233433952319301e-01,1.941556484287320639e-01,5.088180735272309629e-01,-3.385194069800004368e-01,2.536129638695938660e-01,2.290151806592318970e-02,6.801048187606818507e-01,1.015760864404667618e+00,3.051083575352268595e-01,1.129918133341023756e+00,2.792471112377764228e-02,2.098310354453209736e-01,7.504184060691267977e-01,1.901992299254012531e-01,8.412823085355304320e-01,7.137465693688073154e-01,-1.621056136124574693e-02,-2.450400550761186180e-01
-2.126650838097320084e-02,3.307923597854892095e-01,3.256924766994537812e-01,2.197298756908563078e-01,5.976987181890545120e-01,7.013272813424801244e-01,3.433526216689954391e-01,3.638794853034131860e-01,5.724539203534864118e-01,4.022963960452950460e-01,-1.829719990501393057e-01,3.538829040471330734e-01,6.863413648555984903e-01,5.827867041850552932e-01,5.010498565108320035e-01,-1.467725536646597995e-01,7.009031916455572553e-01,1.955156294367829395e-01,2.036303615665027156e-01,1.469207446597569633e-01
3.353952566150820713e-01,4.146739500897367314e-01,1.047767699902656530e-01,6.039090759790768370e-01,6.815912501007173052e-01,3.142256451589837130e-01,5.554924978296187366e-01,-9.466769615833656518e-03,1.456659223703561934e-01,5.240248675068582829e-01,4.376292800312314157e-01,-1.166604000831370641e-01,-2.499412727558075753e-03,6.866845498614273513e-01,1.543672936808941909e-01,1.391001672150764534e-01,1.641119558501192011e-01,8.323900450156289654e-01,4.856359233560157973e-01,1.605335325817061273e-02
1.449382945746991169e-01,5.899134094023418262e-01,2.167649583514060507e-01,-1.435565719158693465e-01,3.899119851422264693e-01,2.859027355188344388e-01,2.670697453020527412e-01,8.702313668184211148e-02,6.717787629576633668e-01,5.831919881395161154e-01,2.027297915700779218e-02,7.458012183619794344e-01,8.711795212219543005e-01,4.980333462422074087e-01,8.530925518733258883e-01,4.735598860550227496e-01,3.805064516769336991e-01,1.990281117812521261e-01,3.641401582132476333e-01,-1.405961997771915106e-02
-2.681418187350530918e-02,3.084615360723955146e-01,3.063729418505779512e-01,2.653430518345746281e-01,6.150807980828305599e-01,4.261069160761879471e-01,3.535040294835643526e-01,2.278751350670238721e-02,1.473753390651723061e-01,2.626630763360938703e-01,3.626917842486207522e-01,3.183697343945566249e-01,5.349269216622470902e-01,4.509841410044825860e-01,5.603566980042566925e-01,1.533173440467363036e-01,4.879203029297065064e-01,6.990125516372793779e-01,6.507321622763315716e-01,-2.582583752512230824e-01
3.885157212486617939e-01,1.260644486277047102e-02,6.932176835643883983e-01,5.929909856371899934e-01,6.633951785771895482e-01,6.021416290290133588e-01,2.667444610288263185e-01,1.033068712582456417e-01,5.447161794779588062e-01,8.233306778510456059e-02,1.135244260352459844e-01,4.210570009249360868e-01,3.072512136461753585e-01,1.842459395132896305e-01,3.853970468791978465e-01,4.337045452797942402e-01,5.250338996426128640e-02,2.296015368272505131e-01,1.110642613612246032e-01,5.777218734243561027e-01
5.705032731566004323e-01,4.494563013488335201e-01,1.063446225947654866e-01,2.491296932045893586e-01,4.934386801747967510e-01,4.264226363136254805e-01,9.162039640010216646e-02,2.280534235024742062e-01,6.959471059672962534e-01,1.821053441044464538e-01,4.376676103006525986e-01,7.430349494991123072e-01,5.214439817260143606e-01,7.997697800847942962e-02,2.110676649381126591e-01,4.825101003430824487e-01,4.116846770002171585e-01,5.634014057143390541e-01,6.132588586514772788e-02,5.074772312114925743e-01
2.079204133387636266e-01,-3.641396244848560393e-01,1.022217849341247708e+00,1.767126279542249601e-01,8.941981611360654281e-01,-7.845026269395749541e-02,5.284846967010357055e-01,8.056174760279061209e-01,4.860741108152199508e-01,1.433908188205079981e-01,2.668157375004012177e-01,4.484015139758915428e-03,1.404853285128343510e-01,7.992450739675801413e-03,6.102316755360490674e-01,-8.175232562038883821e-02,8.548855375073979856e-02,5.159506400736517673e-01,-3.100395017712192711e-02,8.239550990774545669e-01
4.914112719517656491e-01,4.208942603403411087e-01,5.587447141581286525e-01,2.220504859747609305e-01,5.756790053019129605e-01,7.016618826729471570e-01,1.342214145041126516e-01,1.694001011676564694e-01,6.074384139718378428e-01,6.730486883533375320e-01,1.739605000286597036e-01,3.130808110083518891e-01,5.419259373900395804e-01,7.245921917379757327e-01,8.547882545975452606e-01,4.403077459693523488e-01,4.889179323685665657e-01,1.981568282376299228e-01,4.852864524854659245e-01,2.302891857943984433e-01
2.931486920334089863e-01,8.240593444951817281e-02,3.994468157494076022e-01,2.843050055547630683e-01,6.567817590082626333e-01,6.427467533859357873e-01,3.214637311362421590e-01,1.455199162574115634e-01,1.190169966328415152e-01,2.322313295909760322e-01,1.477218758139464128e-01,1.779242545322426150e-01,6.827397011885236733e-01,5.202619328921265218e-01,7.457430790147412392e-01,4.056587869326858109e-01,4.326652985760291448e-01,5.486372892154834924e-01,5.974090463031245246e-01,4.928520987816376736e-02
9.750847969048314079e-01,7.159281841991264050e-01,4.899619478622718183e-01,8.630270847247483168e-01,-1.028342300770989787e-01,6.643181457863874817e-01,1.375905909700056995e-01,6.249276227406088541e-02,7.105945571887359868e-01,6.337529574737434945e-01,7.006695887781269061e-01,1.693800010178641569e-01,6.888359305291471557e-01,1.765627284202628267e-01,4.549216061372559627e-01,3.333559480830670663e-01,6.217904686150766969e-01,2.715277853516627204e-01,1.860667586963448694e-01,3.307355371346240025e-01
4.099553973480966063e-01,3.747887616489479767e-01,-1.563618011638553745e-03,4.317223803118499514e-01,1.601265694460909106e-01,5.389912108416669012e-01,-9.954063832298150338e-02,2.391993626079879642e-01,5.740075958278506585e-01,4.328591033430141399e-01,1.027640337011262450e-01,2.987763268971529995e-01,-2.361389861713909799e-01,7.462085660515429542e-01,-1.679607307588098231e-01,2.710634480959544512e-01,6.266464264199814727e-01,6.411939331167976208e-01,4.747525027628869965e-01,2.290219501905262911e-01
3.247068139192895164e-01,3.148880894873477554e-01,7.486792365725690457e-02,3.986831245003829016e-01,2.778621846360601055e-01,2.983215801034058701e-01,2.778316515390814034e-01,7.215868316209922417e-01,8.374617264623489543e-01,3.775432619337831253e-01,9.565273152999804740e-01,5.361670177591708608e-01,6.174842345389657261e-01,4.812270784186668537e-01,6.434786797023980820e-02,1.971715628897717232e-01,1.933170205993471613e-01,3.509213163178384054e-01,1.839126117715036146e-01,1.686773900807089777e-01
2.781401823045177024e-01,4.775784013568402098e-01,3.196149574802330529e-01,3.914192858539157771e-01,1.212645161314616499e-01,3.885975559576804739e-01,1.062512417953802857e-01,6.589173587341558003e-01,1.024987562108258810e-01,3.015780608962285725e-01,4.443620386175480275e-01,3.514301129804437984e-01,6.197830181127355065e-01,4.762175294948927662e-01,3.687875967223400719e-01,6.714271966625781074e-01,5.559482300284661616e-01,3.761001990357051294e-01,7.186076855279484310e-02,5.301587004400925007e-01
6.724747480056875171e-01,7.064191260266412531e-01,3.753404470860008946e-01,1.657030864519279667e-01,-4.494394094168460696e-02,1.591183968933151116e-01,1.962493107724217201e-01,-2.762789321760726960e-02,9.665081363025089523e-02,5.132634079849519582e-01,1.111523594419492555e+00,2.853161060514942116e-01,4.808909659584625351e-01,4.509025934399160662e-01,7.194782197392420031e-02,7.879590576196734419e-01,3.533256439158143913e-01,4.163387776729612355e-01,3.772261676568531286e-01,9.537131513008745287e-02
-1.330004874541957163e-02,5.052924769493515045e-02,4.035484747820778373e-01,6.267394981687011979e-02,2.492147876253073546e-01,4.312367714206176705e-01,4.635058423568428898e-01,2.360538878113833672e-01,-2.578517375063713035e-02,5.502839754398825001e-01,5.638038566162187903e-01,-9.897849427345879747e-02,2.853819695620460895e-01,3.872562502954591812e-01,4.054281195953125111e-02,1.029912313691251080e-01,3.819157303609024140e-02,2.173260023101364347e-01,8.308405820744162174e-02,3.963697293907577079e-01
2.562520479323343592e-01,4.514133847387831189e-01,4.457346529804095403e-01,1.755243525006592031e-01,2.862739915050642736e-01,3.167141645266112748e-01,6.712466188022336855e-01,1.074803998754223500e+00,5.172285818182361661e-01,3.058917689837569731e-01,9.627134121773422981e-01,1.826191482232760177e-01,6.689097989025261093e-01,2.621907623394331699e-01,6.700959569544434613e-01,-2.464825924164395013e-02,3.833879206263010042e-01,-7.248284061536100671e-03,4.541791431747719265e-01,5.328337062516526057e-01
5.713927216940428711e-01,4.465229500252715367e-01,9.673444326814365501e-01,5.719228993754702506e-01,2.691927221631215117e-01,5.538821271131704194e-01,1.530763884080737214e-01,5.095230657527061169e-01,7.670871232095430314e-02,4.793709693316215992e-01,3.301013278769435177e-01,2.595840621694043837e-01,1.503308034592784059e-01,3.036048101097038598e-01,9.677713150569920986e-01,2.543676912385047784e-01,3.699519182742589951e-01,3.292579985149646227e-01,1.822974818177623343e-02,5.981843658303265254e-01
4.701777623961200803e-01,5.236703252291321498e-01,5.088539857606462213e-01,7.812213452939255065e-01,6.088578119124079535e-01,2.652965071628957672e-01,3.678012342449421546e-01,3.011771070267376116e-01,5.140043276465030564e-01,5.626531474746327977e-01,6.791564956969387001e-01,4.183396462854761522e-01,5.470377875333929385e-01,2.020613907375868878e-01,3.895247388250099863e-01,2.011769379496012033e-01,6.320894176318468949e-01,2.211484549347504103e-01,4.762579746456315211e-01,5.280244125400779254e-01
1.268740198199628022e+00,-2.600080349513709810e-01,3.077632760366281750e-01,7.609787100927746240e-01,1.050532415838189904e+00,4.503297761979813130e-02,5.712449537456461002e-01,4.163188834661457616e-01,2.454531571092579967e-01,6.456969723378076509e-01,1.144696551583815669e+00,-2.042000443701847134e-01,1.650391611140171189e-01,3.414248577693457798e-01,5.681321315661544413e-02,-6.284228533687754581e-01,2.021423812799722983e-03,-2.052068171644920794e-02,2.068123745385464229e-01,7.423558383766289959e-01
3.418710215035368760e-01,9.284772231109630347e-01,7.028983244647581952e-01,3.733071740671396466e-01,3.842334984952046617e-01,4.969211997930377822e-01,3.900078192627958185e-01,7.844891439139405342e-01,3.311803588914332686e-01,5.351827157118514977e-01,3.291170035249942061e-02,1.564920757050504707e-01,8.079740676548302636e-01,6.191045090247249139e-01,5.502206917695129373e-01,7.416379082250479371e-01,4.112225682014748751e-02,4.782874801613821170e-01,6.019077216573376354e-01,2.388729842474295595e-01
4.965484088584297129e-01,4.192984858386146763e-01,1.280461317307788893e-01,4.373950480299523824e-02,2.045767322340998617e-01,5.769733320860382930e-01,4.408731084439003189e-01,5.213580231640119189e-01,5.922507889782497870e-01,1.438427628100938938e-01,2.601414679249766104e-01,1.619421265321243086e-01,3.267766123969232939e-01,2.826441725718818465e-01,1.778538054005047719e-01,4.539853481238125682e-02,4.550639327308922955e-01,6.480449690632180682e-01,6.458045695720527890e-01,4.061148224668597595e-01
9.425809895942136724e-03,6.139550057986058462e-01,-1.402536380435815411e-01,5.314465900698633893e-01,3.959061730866891837e-01,2.057706492716640523e-01,-5.607965506047298682e-02,4.282157843241629069e-01,-5.396038979069713720e-02,4.623377783358312842e-01,5.017432607691794111e-01,7.581120715475641036e-01,4.572688409304027646e-01,2.545244377268310876e-01,2.354774978565380983e-01,9.067767174476124570e-01,2.587484949682306579e-01,3.071277526569305971e-01,5.025943437941530201e-01,5.582184818583691976e-01
4.304609115227582827e-01,2.102694423707605620e-01,4.525166986129099400e-01,4.894054237361945142e-02,1.469430860614310275e-01,7.498433410866044424e-01,3.172556352486520237e-01,2.280213290510992863e-01,8.840849448462007043e-01,5.775922536293061071e-01,6.394399678880982041e-01,4.445268303044404012e-01,8.533029142741461737e-01,2.147812600066004440e-01,3.137708747105200091e-01,3.261542871120281517e-01,9.988318761662297318e-02,3.889893872477661607e-01,7.266065571574479298e-01,5.714135528833504951e-01
4.018398399965554812e-01,2.347917148348410699e-01,3.836344893014510538e-01,1.480799640608641277e-01,4.566908381835736441e-01,5.962022852061648059e-01,2.199562851208545777e-01,6.692616679838641058e-01,4.224063113957553517e-01,3.609340675543659671e-01,4.023691332729332770e-01,2.522418203201020614e-01,1.673228977272960272e-01,7.021156136133815950e-01,2.060108709350339518e-01,1.528496826300463074e-01,6.318493547359455009e-01,2.112636305867490738e-01,1.824556295720575760e-01,6.751766506351604136e-01
1.202170908477287470e-01,1.756005238808547031e-01,1.402198281279914416e-01,1.341234512953825841e-01,7.186182483267870846e-02,7.291340465759545975e-01,2.574074001893468799e-01,6.293296659676090865e-01,6.045570386335561430e-01,2.178849801703231504e-01,3.818574051763669597e-01,4.109054597973951228e-01,5.534932301480881556e-01,2.489019127325060587e-01,1.064053057841512495e-01,3.417286307932891343e-01,5.349026675368856454e-01,5.494526505470720412e-01,9.079221002093218473e-02,5.427316572170635123e-01
-1.665430313683982080e-03,5.445170232571452384e-01,1.671092493415585467e-01,-1.398275922284659099e-02,2.502918519964928978e-01,2.592453676314159794e-01,3.004274858064541753e-01,6.832778152557952289e-01,-5.315040263350100797e-02,4.964989977594608250e-01,4.113171030166999920e-01,-1.286127497717367424e-02,5.091437051871218200e-01,6.934394081591699344e-01,7.227573259701925990e-01,1.455013127358386338e-01,5.611574410264372759e-01,7.280877025659325819e-01,1.626611596006634353e-01,9.331448817791132555e-01
4.181843006815870734e-01,4.350189873298261345e-01,1.062562589176013761e+00,1.132794918052736799e+00,-2.057439748905403806e-02,4.157804810365927084e-01,5.978555239406512234e-01,2.909833848999940353e-01,3.026019485806915113e-02,8.646639196186092224e-01,-1.933933225550432122e-01,8.971802210964843205e-01,5.144617872127719149e-01,5.105362248791820434e-01,3.845970143871695335e-01,6.139413704308488429e-01,-1.537034368793344097e-01,8.552435157428474044e-01,5.215177997784214980e-01,3.859532846741549617e-01
5.174275690123708582e-01,4.596735086881113541e-01,2.166978940655921171e-01,5.369552767906978774e-01,3.063080831869303688e-01,5.674514091461492216e-01,4.286354195583031990e-01,2.261909220107256591e-01,3.042320856876981616e-01,3.478187313899610000e-01,2.203098193057636545e-01,2.372526292455307551e-01,2.236904821896309459e-01,4.286522266263532721e-01,5.383425303993892852e-01,4.239807892182318461e-01,2.803258342953027782e-01,5.830371075589935170e-01,1.124174778732738994e-01,2.217232593422381604e-01
2.293008644369930182e-01,3.288988257737972959e-02,4.736639880124678403e-01,4.355399932060317891e-02,2.860507697836202623e-01,3.411286587994200592e-01,3.948809434829664289e-01,4.981093174858725603e-01,2.096651974979557853e-01,3.059820773202622801e-01,4.719777830305685873e-01,6.743642418262616456e-01,2.749188561301384448e-01,3.063074724324753584e-01,2.448191527763577957e-01,4.384245393667247637e-01,2.317979166977914285e-01,4.551030068768500136e-01,7.940124350809740772e-01,4.883956252309775148e-01
9.848195071526419930e-01,2.011945825497133966e-01,4.484181780757010571e-01,4.717293449005239836e-01,3.306200556925033562e-01,6.426444191574017806e-01,3.560878726921987703e-01,2.464187177151789809e-01,6.995215166096031556e-01,5.736765757005213295e-01,2.518607381471027473e-01,3.482426851807275958e-01,3.685960325804674698e-01,4.644299075569425783e-01,3.880776480508475457e-01,1.919040342903368390e-01,7.885322882611159878e-01,4.338145952393765437e-01,1.850084263994606626e-01,4.977441532306473571e-01
6.199336994046816818e-01,3.602348853934262407e-01,2.079196647671358034e-01,3.082059817260023316e-01,5.555567252213997609e-01,3.478020149087289736e-01,3.496785403218543031e-01,3.696120757212117969e-01,5.205980831483176807e-01,7.737317329361013962e-02,4.294627881237324529e-01,1.320335375142638878e-01,1.834321986292437867e-01,4.616789686504501611e-01,6.277809080260587926e-01,6.347756768936696492e-02,5.677448801957605262e-01,2.112471466662144970e-01,3.303324884750287738e-01,2.757166182523346221e-01
6.760792285955092851e-01,8.054596638838742440e-01,5.304885038092992389e-01,5.968887006953128571e-01,3.617586234856364769e-01,6.902464094829244834e-01,5.535717843334595489e-01,-4.465341799028498156e-03,3.236988931534775515e-01,4.038129487282818841e-01,5.970611189482799563e-01,1.076208466579976486e-01,6.018933443429989039e-01,6.843184385889342636e-01,1.564525954762938653e-01,6.850049780564904101e-01,2.131538722437675004e-01,2.837299031906004854e-01,2.046853053121278423e-02,7.424688348182926223e-01
